feature,outlierCount,outlierCount%,level,mi
UNMAPPED,50,14.204545454545455,1,0.007534505500535804
UNINTEGRATED,31,8.806818181818182,1,0.0
"PWY-5138: fatty acid &beta;-oxidation IV (unsaturated, even number)|g__Obesumbacterium.s__Obesumbacterium_proteus",0,0.0,4,0.027283639683767236
"PWY-5138: fatty acid &beta;-oxidation IV (unsaturated, even number)|unclassified",0,0.0,2,0.015576932669037369
PWY-5154: L-arginine biosynthesis III (via N-acetyl-L-citrulline),56,15.909090909090908,1,0.037770255901042216
PWY-5154: L-arginine biosynthesis III (via N-acetyl-L-citrulline)|g__Aeromonas.s__Aeromonas_bestiarum,0,0.0,4,0.0
PWY-5154: L-arginine biosynthesis III (via N-acetyl-L-citrulline)|g__Aeromonas.s__Aeromonas_diversa,0,0.0,4,0.019424394503605447
PWY-5154: L-arginine biosynthesis III (via N-acetyl-L-citrulline)|g__Aeromonas.s__Aeromonas_hydrophila,0,0.0,4,0.0
PWY-5154: L-arginine biosynthesis III (via N-acetyl-L-citrulline)|g__Aeromonas.s__Aeromonas_media,0,0.0,4,0.0
PWY-5154: L-arginine biosynthesis III (via N-acetyl-L-citrulline)|g__Aeromonas.s__Aeromonas_rivipollensis,0,0.0,4,0.0
PWY-5154: L-arginine biosynthesis III (via N-acetyl-L-citrulline)|g__Aeromonas.s__Aeromonas_sobria,0,0.0,4,0.0461920474173898
PWY-5154: L-arginine biosynthesis III (via N-acetyl-L-citrulline)|g__Aeromonas.s__Aeromonas_veronii,0,0.0,4,0.0003288529868603618
PWY-5154: L-arginine biosynthesis III (via N-acetyl-L-citrulline)|g__Bradyrhizobium.s__Bradyrhizobium_sp_MOS004,0,0.0,5,0.011303332979964775
PWY-5154: L-arginine biosynthesis III (via N-acetyl-L-citrulline)|g__Hafnia.s__Hafnia_alvei,0,0.0,4,0.0
PWY-5154: L-arginine biosynthesis III (via N-acetyl-L-citrulline)|g__Obesumbacterium.s__Obesumbacterium_proteus,0,0.0,4,0.02077644900752218
PWY-5154: L-arginine biosynthesis III (via N-acetyl-L-citrulline)|g__Ralstonia.s__Ralstonia_pickettii,0,0.0,4,0.010086923633182643
PWY-5154: L-arginine biosynthesis III (via N-acetyl-L-citrulline)|unclassified,66,18.75,2,0.0017593072826440626
PWY-5156: superpathway of fatty acid biosynthesis II (plant),0,0.0,1,0.0
PWY-5156: superpathway of fatty acid biosynthesis II (plant)|unclassified,0,0.0,2,0.0
PWY-5180: toluene degradation I (aerobic) (via o-cresol),0,0.0,1,0.0
PWY-5180: toluene degradation I (aerobic) (via o-cresol)|g__Lysinibacillus.s__Lysinibacillus_sphaericus,0,0.0,4,0.007248207112518168
PWY-5180: toluene degradation I (aerobic) (via o-cresol)|g__Lysinibacillus.s__Lysinibacillus_varians,0,0.0,4,0.0
PWY-5180: toluene degradation I (aerobic) (via o-cresol)|unclassified,0,0.0,2,0.0
PWY-5188: tetrapyrrole biosynthesis I (from glutamate),99,28.125,1,0.014002905772660945
PWY-5188: tetrapyrrole biosynthesis I (from glutamate)|g__Aeromonas.s__Aeromonas_bestiarum,0,0.0,4,0.02063091243648385
PWY-5188: tetrapyrrole biosynthesis I (from glutamate)|g__Aeromonas.s__Aeromonas_diversa,0,0.0,4,0.031387534833507535
PWY-5188: tetrapyrrole biosynthesis I (from glutamate)|g__Aeromonas.s__Aeromonas_media,0,0.0,4,0.002613022176473745
PWY-5188: tetrapyrrole biosynthesis I (from glutamate)|g__Aeromonas.s__Aeromonas_rivipollensis,0,0.0,4,0.037485416576088504
PWY-5188: tetrapyrrole biosynthesis I (from glutamate)|g__Aeromonas.s__Aeromonas_sobria,0,0.0,4,0.05161250247967897
PWY-5188: tetrapyrrole biosynthesis I (from glutamate)|g__Aeromonas.s__Aeromonas_veronii,0,0.0,4,0.0
PWY-5188: tetrapyrrole biosynthesis I (from glutamate)|g__Anoxybacillus.s__Anoxybacillus_flavithermus,0,0.0,4,0.0
PWY-5188: tetrapyrrole biosynthesis I (from glutamate)|g__Clostridium.s__Clostridium_botulinum,0,0.0,4,0.03717603557186511
PWY-5188: tetrapyrrole biosynthesis I (from glutamate)|g__Clostridium.s__Clostridium_novyi,0,0.0,4,0.0056774351030979275
PWY-5188: tetrapyrrole biosynthesis I (from glutamate)|g__Clostridium.s__Clostridium_perfringens,77,21.875,4,0.008726086921343246
PWY-5188: tetrapyrrole biosynthesis I (from glutamate)|g__Flavobacterium.s__Flavobacterium_psychrophilum,0,0.0,4,0.0
PWY-5188: tetrapyrrole biosynthesis I (from glutamate)|g__Hafnia.s__Hafnia_alvei,0,0.0,4,0.011262936413780622
PWY-5188: tetrapyrrole biosynthesis I (from glutamate)|g__Lysinibacillus.s__Lysinibacillus_sp_BF_4,0,0.0,5,0.0
PWY-5188: tetrapyrrole biosynthesis I (from glutamate)|g__Lysinibacillus.s__Lysinibacillus_varians,0,0.0,4,0.0
PWY-5188: tetrapyrrole biosynthesis I (from glutamate)|g__Mycobacterium.s__Mycobacterium_sp_YC_RL4,0,0.0,6,0.037824737021173505
PWY-5188: tetrapyrrole biosynthesis I (from glutamate)|g__Mycolicibacter.s__Mycolicibacter_minnesotensis,0,0.0,4,0.0
PWY-5188: tetrapyrrole biosynthesis I (from glutamate)|g__Obesumbacterium.s__Obesumbacterium_proteus,0,0.0,4,0.026271621241696685
PWY-5188: tetrapyrrole biosynthesis I (from glutamate)|g__Paeniclostridium.s__Paeniclostridium_sordellii,0,0.0,4,0.0
PWY-5188: tetrapyrrole biosynthesis I (from glutamate)|g__Paraclostridium.s__Paraclostridium_bifermentans,0,0.0,4,0.0
PWY-5188: tetrapyrrole biosynthesis I (from glutamate)|g__Ralstonia.s__Ralstonia_pickettii,0,0.0,4,0.0
PWY-5188: tetrapyrrole biosynthesis I (from glutamate)|g__Rhodococcus.s__Rhodococcus_enclensis,0,0.0,4,0.02870026299321582
PWY-5188: tetrapyrrole biosynthesis I (from glutamate)|g__Rhodococcus.s__Rhodococcus_erythropolis,0,0.0,4,0.01809355406101698
PWY-5188: tetrapyrrole biosynthesis I (from glutamate)|g__Rhodococcus.s__Rhodococcus_qingshengii,0,0.0,4,0.0
PWY-5188: tetrapyrrole biosynthesis I (from glutamate)|g__Romboutsia.s__Romboutsia_ilealis,0,0.0,4,0.0
PWY-5188: tetrapyrrole biosynthesis I (from glutamate)|g__Staphylococcus.s__Staphylococcus_cohnii,0,0.0,4,0.002295541606590845
PWY-5188: tetrapyrrole biosynthesis I (from glutamate)|g__Staphylococcus.s__Staphylococcus_condimenti,0,0.0,4,0.0607272938829857
PWY-5188: tetrapyrrole biosynthesis I (from glutamate)|g__Staphylococcus.s__Staphylococcus_lentus,0,0.0,4,0.002696812947943217
PWY-5188: tetrapyrrole biosynthesis I (from glutamate)|g__Staphylococcus.s__Staphylococcus_nepalensis,0,0.0,4,0.0
PWY-5188: tetrapyrrole biosynthesis I (from glutamate)|g__Staphylococcus.s__Staphylococcus_piscifermentans,0,0.0,4,0.005865802506617834
PWY-5188: tetrapyrrole biosynthesis I (from glutamate)|g__Staphylococcus.s__Staphylococcus_saprophyticus,0,0.0,4,0.0
PWY-5188: tetrapyrrole biosynthesis I (from glutamate)|g__Streptococcus.s__Streptococcus_dysgalactiae_group,0,0.0,5,0.004151502798048545
PWY-5188: tetrapyrrole biosynthesis I (from glutamate)|unclassified,100,28.40909090909091,2,0.0
PWY-5189: tetrapyrrole biosynthesis II (from glycine),63,17.897727272727273,1,0.0
PWY-5189: tetrapyrrole biosynthesis II (from glycine)|g__Aeromonas.s__Aeromonas_bestiarum,0,0.0,4,0.0725620190005758
PWY-5189: tetrapyrrole biosynthesis II (from glycine)|g__Anoxybacillus.s__Anoxybacillus_flavithermus,0,0.0,4,0.00855987300154748
PWY-5189: tetrapyrrole biosynthesis II (from glycine)|g__Clostridium.s__Clostridium_perfringens,85,24.147727272727273,4,0.008657915304208341
PWY-5189: tetrapyrrole biosynthesis II (from glycine)|g__Flavobacterium.s__Flavobacterium_psychrophilum,0,0.0,4,0.0
PWY-5189: tetrapyrrole biosynthesis II (from glycine)|g__Hafnia.s__Hafnia_alvei,0,0.0,4,0.027101758027948675
PWY-5189: tetrapyrrole biosynthesis II (from glycine)|g__Mycobacterium.s__Mycobacterium_sp_YC_RL4,0,0.0,6,0.03811919063393132
PWY-5189: tetrapyrrole biosynthesis II (from glycine)|g__Mycolicibacter.s__Mycolicibacter_minnesotensis,0,0.0,4,0.0
PWY-5189: tetrapyrrole biosynthesis II (from glycine)|g__Obesumbacterium.s__Obesumbacterium_proteus,0,0.0,4,0.01688168092937259
PWY-5189: tetrapyrrole biosynthesis II (from glycine)|g__Paeniclostridium.s__Paeniclostridium_sordellii,0,0.0,4,0.009496834002978627
PWY-5189: tetrapyrrole biosynthesis II (from glycine)|g__Rhodococcus.s__Rhodococcus_enclensis,0,0.0,4,0.0
PWY-5189: tetrapyrrole biosynthesis II (from glycine)|g__Rhodococcus.s__Rhodococcus_erythropolis,0,0.0,4,0.022983244122626534
PWY-5189: tetrapyrrole biosynthesis II (from glycine)|g__Rhodococcus.s__Rhodococcus_qingshengii,0,0.0,4,0.0
PWY-5189: tetrapyrrole biosynthesis II (from glycine)|g__Romboutsia.s__Romboutsia_ilealis,0,0.0,4,0.0
PWY-5189: tetrapyrrole biosynthesis II (from glycine)|g__Staphylococcus.s__Staphylococcus_piscifermentans,0,0.0,4,0.01756650512254021
PWY-5189: tetrapyrrole biosynthesis II (from glycine)|unclassified,94,26.704545454545453,2,0.0
PWY-5198: factor 420 biosynthesis II (mycobacteria),0,0.0,1,0.01856600307762557
PWY-5198: factor 420 biosynthesis II (mycobacteria)|unclassified,0,0.0,2,0.011213374808092036
PWY-5209: methyl-coenzyme M oxidation to CO2,0,0.0,1,0.0
PWY-5209: methyl-coenzyme M oxidation to CO2|unclassified,0,0.0,2,0.041640071638800125
PWY-5265: peptidoglycan biosynthesis II (staphylococci),77,21.875,1,0.0
PWY-5265: peptidoglycan biosynthesis II (staphylococci)|g__Enterococcus.s__Enterococcus_faecium,0,0.0,4,0.0
PWY-5265: peptidoglycan biosynthesis II (staphylococci)|g__Staphylococcus.s__Staphylococcus_cohnii,0,0.0,4,0.02152729001624265
PWY-5265: peptidoglycan biosynthesis II (staphylococci)|g__Staphylococcus.s__Staphylococcus_nepalensis,0,0.0,4,0.039408326521920944
PWY-5265: peptidoglycan biosynthesis II (staphylococci)|g__Staphylococcus.s__Staphylococcus_piscifermentans,0,0.0,4,0.006620992874988962
PWY-5265: peptidoglycan biosynthesis II (staphylococci)|g__Staphylococcus.s__Staphylococcus_saprophyticus,0,0.0,4,0.0
PWY-5265: peptidoglycan biosynthesis II (staphylococci)|g__Streptococcus.s__Streptococcus_dysgalactiae_group,91,25.852272727272727,5,0.011780868020537127
PWY-5265: peptidoglycan biosynthesis II (staphylococci)|unclassified,0,0.0,2,0.009485690259743107
PWY-5345: superpathway of L-methionine biosynthesis (by sulfhydrylation),63,17.897727272727273,1,0.0
PWY-5345: superpathway of L-methionine biosynthesis (by sulfhydrylation)|g__Staphylococcus.s__Staphylococcus_cohnii,0,0.0,4,0.015077889369133901
PWY-5345: superpathway of L-methionine biosynthesis (by sulfhydrylation)|g__Staphylococcus.s__Staphylococcus_saprophyticus,0,0.0,4,0.0
PWY-5345: superpathway of L-methionine biosynthesis (by sulfhydrylation)|g__Staphylococcus.s__Staphylococcus_xylosus,0,0.0,4,0.003187145601599939
PWY-5345: superpathway of L-methionine biosynthesis (by sulfhydrylation)|g__Streptococcus.s__Streptococcus_dysgalactiae_group,0,0.0,5,0.0009364314955846442
PWY-5345: superpathway of L-methionine biosynthesis (by sulfhydrylation)|unclassified,90,25.568181818181817,2,0.08478772824086422
PWY-5347: superpathway of L-methionine biosynthesis (transsulfuration),23,6.534090909090909,1,0.0
PWY-5347: superpathway of L-methionine biosynthesis (transsulfuration)|unclassified,23,6.534090909090909,2,0.013752384247067262
PWY-5367: petroselinate biosynthesis,59,16.761363636363637,1,0.03791797984197931
PWY-5367: petroselinate biosynthesis|g__Carnobacterium.s__Carnobacterium_maltaromaticum,0,0.0,4,0.0
PWY-5367: petroselinate biosynthesis|g__Enterococcus.s__Enterococcus_faecalis,0,0.0,4,0.01277236299483997
PWY-5367: petroselinate biosynthesis|g__Enterococcus.s__Enterococcus_faecium,0,0.0,4,0.03311307767652871
PWY-5367: petroselinate biosynthesis|g__Enterococcus.s__Enterococcus_hirae,0,0.0,4,0.0
PWY-5367: petroselinate biosynthesis|g__Pediococcus.s__Pediococcus_acidilactici,0,0.0,4,0.0017063334010845033
PWY-5367: petroselinate biosynthesis|g__Streptococcus.s__Streptococcus_dysgalactiae_group,69,19.602272727272727,5,0.010686120305192892
PWY-5367: petroselinate biosynthesis|g__Streptococcus.s__Streptococcus_infantarius,0,0.0,4,0.015535454726413045
PWY-5367: petroselinate biosynthesis|g__Streptococcus.s__Streptococcus_lutetiensis,0,0.0,4,0.003397982792929799
PWY-5367: petroselinate biosynthesis|g__Streptococcus.s__Streptococcus_macedonicus,0,0.0,4,0.0
PWY-5367: petroselinate biosynthesis|g__Weissella.s__Weissella_jogaejeotgali,0,0.0,4,0.0
PWY-5367: petroselinate biosynthesis|g__Weissella.s__Weissella_paramesenteroides,0,0.0,4,0.0065855777965935225
PWY-5367: petroselinate biosynthesis|g__Weissella.s__Weissella_thailandensis,0,0.0,4,0.0
PWY-5367: petroselinate biosynthesis|unclassified,83,23.579545454545453,2,0.0
PWY-5384: sucrose degradation IV (sucrose phosphorylase),57,16.193181818181817,1,0.014397670614163971
PWY-5384: sucrose degradation IV (sucrose phosphorylase)|g__Bifidobacterium.s__Bifidobacterium_gallinarum,0,0.0,4,0.03938553412806867
PWY-5384: sucrose degradation IV (sucrose phosphorylase)|g__Bifidobacterium.s__Bifidobacterium_pullorum,0,0.0,4,0.04158278371070501
PWY-5384: sucrose degradation IV (sucrose phosphorylase)|g__Clostridium.s__Clostridium_perfringens,0,0.0,4,0.05910067651513051
PWY-5384: sucrose degradation IV (sucrose phosphorylase)|g__Enterococcus.s__Enterococcus_avium,0,0.0,4,0.0
PWY-5384: sucrose degradation IV (sucrose phosphorylase)|g__Enterococcus.s__Enterococcus_cecorum,0,0.0,4,0.0
PWY-5384: sucrose degradation IV (sucrose phosphorylase)|g__Enterococcus.s__Enterococcus_devriesei,0,0.0,4,0.0
PWY-5384: sucrose degradation IV (sucrose phosphorylase)|g__Enterococcus.s__Enterococcus_durans,0,0.0,4,0.0
PWY-5384: sucrose degradation IV (sucrose phosphorylase)|g__Enterococcus.s__Enterococcus_faecalis,0,0.0,4,0.019992227283219588
PWY-5384: sucrose degradation IV (sucrose phosphorylase)|g__Enterococcus.s__Enterococcus_faecium,0,0.0,4,0.010563443714034504
PWY-5384: sucrose degradation IV (sucrose phosphorylase)|g__Enterococcus.s__Enterococcus_gilvus,0,0.0,4,0.04234236659236168
PWY-5384: sucrose degradation IV (sucrose phosphorylase)|g__Enterococcus.s__Enterococcus_malodoratus,0,0.0,4,0.0
PWY-5384: sucrose degradation IV (sucrose phosphorylase)|g__Hafnia.s__Hafnia_alvei,0,0.0,4,0.011454025967333914
PWY-5384: sucrose degradation IV (sucrose phosphorylase)|g__Lactobacillus.s__Lactobacillus_amylovorus,66,18.75,4,0.0
PWY-5384: sucrose degradation IV (sucrose phosphorylase)|g__Lactobacillus.s__Lactobacillus_aviarius,0,0.0,4,0.09075765285694315
PWY-5384: sucrose degradation IV (sucrose phosphorylase)|g__Lactobacillus.s__Lactobacillus_crispatus,113,32.10227272727273,4,0.0
PWY-5384: sucrose degradation IV (sucrose phosphorylase)|g__Lactobacillus.s__Lactobacillus_curvatus,0,0.0,4,0.0
PWY-5384: sucrose degradation IV (sucrose phosphorylase)|g__Lactobacillus.s__Lactobacillus_gallinarum,115,32.67045454545455,4,0.031993353766901045
PWY-5384: sucrose degradation IV (sucrose phosphorylase)|g__Lactobacillus.s__Lactobacillus_johnsonii,0,0.0,4,0.005099543932336026
PWY-5384: sucrose degradation IV (sucrose phosphorylase)|g__Lactobacillus.s__Lactobacillus_oris,0,0.0,4,0.025275511708590548
PWY-5384: sucrose degradation IV (sucrose phosphorylase)|g__Lactobacillus.s__Lactobacillus_pontis,0,0.0,4,0.03211316227833305
PWY-5384: sucrose degradation IV (sucrose phosphorylase)|g__Lactobacillus.s__Lactobacillus_reuteri,0,0.0,4,0.0
PWY-5384: sucrose degradation IV (sucrose phosphorylase)|g__Lactobacillus.s__Lactobacillus_sakei,0,0.0,4,0.007675406465218693
PWY-5384: sucrose degradation IV (sucrose phosphorylase)|g__Lactobacillus.s__Lactobacillus_vaginalis,0,0.0,4,0.005276126343875642
PWY-5384: sucrose degradation IV (sucrose phosphorylase)|g__Lactococcus.s__Lactococcus_garvieae,69,19.602272727272727,4,0.010560685783163049
PWY-5384: sucrose degradation IV (sucrose phosphorylase)|g__Lactococcus.s__Lactococcus_lactis,0,0.0,4,0.0
PWY-5384: sucrose degradation IV (sucrose phosphorylase)|g__Obesumbacterium.s__Obesumbacterium_proteus,0,0.0,4,0.048753716884503584
PWY-5384: sucrose degradation IV (sucrose phosphorylase)|g__Pediococcus.s__Pediococcus_acidilactici,0,0.0,4,0.013426118662922537
PWY-5384: sucrose degradation IV (sucrose phosphorylase)|g__Romboutsia.s__Romboutsia_ilealis,0,0.0,4,0.019015928407459803
PWY-5384: sucrose degradation IV (sucrose phosphorylase)|g__Staphylococcus.s__Staphylococcus_piscifermentans,0,0.0,4,0.0
PWY-5384: sucrose degradation IV (sucrose phosphorylase)|g__Streptococcus.s__Streptococcus_dysgalactiae_group,67,19.03409090909091,5,0.0
PWY-5384: sucrose degradation IV (sucrose phosphorylase)|g__Streptococcus.s__Streptococcus_equinus,0,0.0,4,0.026529387568483775
PWY-5384: sucrose degradation IV (sucrose phosphorylase)|g__Streptococcus.s__Streptococcus_gallolyticus,0,0.0,4,0.0
PWY-5384: sucrose degradation IV (sucrose phosphorylase)|g__Streptococcus.s__Streptococcus_infantarius,0,0.0,4,0.0
PWY-5384: sucrose degradation IV (sucrose phosphorylase)|g__Streptococcus.s__Streptococcus_lutetiensis,0,0.0,4,0.0
PWY-5384: sucrose degradation IV (sucrose phosphorylase)|g__Streptococcus.s__Streptococcus_macedonicus,0,0.0,4,0.0
PWY-5384: sucrose degradation IV (sucrose phosphorylase)|g__Streptococcus.s__Streptococcus_parauberis,69,19.602272727272727,4,0.0
PWY-5384: sucrose degradation IV (sucrose phosphorylase)|g__Streptococcus.s__Streptococcus_pasteurianus,0,0.0,4,0.0
PWY-5384: sucrose degradation IV (sucrose phosphorylase)|g__Weissella.s__Weissella_jogaejeotgali,0,0.0,4,0.004191134870379143
PWY-5384: sucrose degradation IV (sucrose phosphorylase)|g__Weissella.s__Weissella_paramesenteroides,0,0.0,4,0.0
PWY-5384: sucrose degradation IV (sucrose phosphorylase)|g__Weissella.s__Weissella_thailandensis,0,0.0,4,0.0
PWY-5384: sucrose degradation IV (sucrose phosphorylase)|unclassified,35,9.943181818181818,2,0.0
PWY-5392: reductive TCA cycle II,0,0.0,1,0.01085676824256887
PWY-5392: reductive TCA cycle II|unclassified,0,0.0,2,0.0
PWY-5415: catechol degradation I (meta-cleavage pathway),0,0.0,1,0.0
PWY-5415: catechol degradation I (meta-cleavage pathway)|g__Lysinibacillus.s__Lysinibacillus_sphaericus,0,0.0,4,0.0023520171607291918
PWY-5415: catechol degradation I (meta-cleavage pathway)|g__Lysinibacillus.s__Lysinibacillus_varians,0,0.0,4,0.003891217079310172
PWY-5415: catechol degradation I (meta-cleavage pathway)|unclassified,0,0.0,2,0.02096395650161975
PWY-5417: catechol degradation III (ortho-cleavage pathway),0,0.0,1,0.0
PWY-5417: catechol degradation III (ortho-cleavage pathway)|g__Rhodococcus.s__Rhodococcus_enclensis,0,0.0,4,0.04298702257912734
PWY-5417: catechol degradation III (ortho-cleavage pathway)|g__Rhodococcus.s__Rhodococcus_erythropolis,0,0.0,4,0.01168341575091203
PWY-5417: catechol degradation III (ortho-cleavage pathway)|g__Rhodococcus.s__Rhodococcus_qingshengii,0,0.0,4,0.017226027763691087
PWY-5417: catechol degradation III (ortho-cleavage pathway)|unclassified,0,0.0,2,0.013387531016884946
PWY-5419: catechol degradation to 2-hydroxypentadienoate II,0,0.0,1,0.0
PWY-5419: catechol degradation to 2-hydroxypentadienoate II|unclassified,0,0.0,2,0.0
PWY-5420: catechol degradation II (meta-cleavage pathway),0,0.0,1,0.0
PWY-5420: catechol degradation II (meta-cleavage pathway)|unclassified,0,0.0,2,0.0
PWY-5430: meta cleavage pathway of aromatic compounds,0,0.0,1,0.0
PWY-5430: meta cleavage pathway of aromatic compounds|unclassified,0,0.0,2,0.0155642901062516
PWY-5431: aromatic compounds degradation via &beta;-ketoadipate,0,0.0,1,0.02024788254055987
PWY-5431: aromatic compounds degradation via &beta;-ketoadipate|g__Rhodococcus.s__Rhodococcus_enclensis,0,0.0,4,0.0263161616031089
PWY-5431: aromatic compounds degradation via &beta;-ketoadipate|g__Rhodococcus.s__Rhodococcus_erythropolis,0,0.0,4,0.0
PWY-5431: aromatic compounds degradation via &beta;-ketoadipate|g__Rhodococcus.s__Rhodococcus_qingshengii,0,0.0,4,0.04910264249678664
PWY-5431: aromatic compounds degradation via &beta;-ketoadipate|unclassified,0,0.0,2,0.0
"PWY-5464: superpathway of cytosolic glycolysis (plants), pyruvate dehydrogenase and TCA cycle",0,0.0,1,0.0
"PWY-5464: superpathway of cytosolic glycolysis (plants), pyruvate dehydrogenase and TCA cycle|unclassified",0,0.0,2,0.0
PWY-5484: glycolysis II (from fructose 6-phosphate),20,5.681818181818182,1,0.01229508637143173
PWY-5484: glycolysis II (from fructose 6-phosphate)|g__Hafnia.s__Hafnia_alvei,0,0.0,4,0.0
PWY-5484: glycolysis II (from fructose 6-phosphate)|g__Obesumbacterium.s__Obesumbacterium_proteus,0,0.0,4,0.0
PWY-5484: glycolysis II (from fructose 6-phosphate)|g__Streptococcus.s__Streptococcus_parauberis,74,21.022727272727273,4,0.04941326704634763
PWY-5484: glycolysis II (from fructose 6-phosphate)|unclassified,68,19.318181818181817,2,0.04647723659942726
PWY-5494: pyruvate fermentation to propanoate II (acrylate pathway),143,40.625,1,0.0
PWY-5494: pyruvate fermentation to propanoate II (acrylate pathway)|unclassified,0,0.0,2,0.0
PWY-5497: purine nucleobases degradation II (anaerobic),55,15.625,1,0.0
PWY-5497: purine nucleobases degradation II (anaerobic)|unclassified,84,23.863636363636363,2,0.010289423593837332
PWY-5505: L-glutamate and L-glutamine biosynthesis,50,14.204545454545455,1,0.013403242780447577
PWY-5505: L-glutamate and L-glutamine biosynthesis|unclassified,92,26.136363636363637,2,0.0
PWY-5514: UDP-N-acetyl-D-galactosamine biosynthesis II,0,0.0,1,0.03244872292907974
PWY-561: superpathway of glyoxylate cycle and fatty acid degradation,88,25.0,1,0.0
PWY-561: superpathway of glyoxylate cycle and fatty acid degradation|unclassified,113,32.10227272727273,2,0.022548010279358488
